nodeId,availability,honesty,datasetSize,freq,transRate,task,dropout,malicious
206,true,0,910,90,860,0,false,false
207,true,0,340,220,520,0,false,false
208,true,0,250,130,970,1,false,false
209,true,0,290,240,620,0,false,false
210,true,0,760,180,470,1,false,false
211,true,0,710,160,150,0,false,false
212,true,0,860,180,620,1,false,false
213,false,0,680,190,360,0,false,false
214,true,0,670,290,730,1,false,false
215,true,0,480,200,350,1,false,false
216,true,0,690,240,560,1,false,false
217,false,0,220,240,470,0,false,false
218,true,0,530,190,460,0,false,false
219,true,0,950,130,810,0,false,false
220,true,0,750,50,550,0,false,false
221,true,0,290,240,710,0,false,false
222,true,0,970,230,360,0,false,false
223,true,0,440,70,660,0,false,false
224,false,0,220,120,650,1,false,false
225,true,0,1000,220,480,0,false,false
226,false,0,120,120,460,1,false,false
227,true,0,200,250,390,1,false,false
228,true,0,150,200,490,0,false,false
229,true,0,800,150,220,0,false,false
230,true,0,210,290,290,0,false,false
231,true,0,870,190,460,1,false,false
232,true,0,270,170,760,0,false,false
233,true,0,200,180,960,1,false,false
234,false,0,640,300,310,0,false,false
235,true,0,240,60,730,1,false,false
236,true,0,190,240,630,0,false,false
237,false,0,810,70,430,0,false,false
238,true,0,200,290,800,0,false,false
239,true,0,750,60,830,0,false,false
240,true,0,860,70,420,1,false,false
241,true,0,130,50,400,0,false,false
242,true,0,620,290,500,0,false,false
243,true,0,320,190,490,1,false,false
244,true,0,720,150,460,1,false,false
245,true,0,200,180,870,1,false,false
246,false,0,500,90,330,0,false,false
247,true,0,270,150,490,0,false,false
248,true,0,180,270,720,1,false,false
249,true,0,930,90,330,0,false,false
250,true,0,370,300,400,0,false,false
251,true,0,900,160,210,1,false,false
252,true,0,290,260,940,0,false,false
253,true,0,940,230,320,1,false,false
254,true,0,820,110,900,0,false,false
255,true,0,390,250,380,0,false,false
256,true,0,320,90,1000,0,false,false
257,true,0,670,200,550,0,false,false
258,true,0,970,140,830,1,false,false
259,true,0,940,230,950,0,false,false
260,true,0,430,80,550,0,false,false
261,false,0,500,250,220,0,false,false
262,true,0,350,60,670,0,false,false
263,true,0,790,210,750,0,false,false
264,true,0,460,250,710,0,false,false
265,true,0,690,100,550,0,false,false
266,true,0,230,90,630,0,false,false
267,true,0,220,210,950,0,false,false
268,true,0,500,160,380,0,false,false
269,true,0,690,180,480,0,false,false
270,true,0,210,140,980,0,false,false
271,true,0,270,210,350,0,false,false
272,true,0,690,290,500,0,false,false
273,true,0,530,190,950,0,false,false
274,true,0,710,50,270,0,false,false
275,true,0,470,100,520,1,false,false
276,true,0,330,150,920,0,false,false
277,true,0,980,170,700,1,false,false
278,true,0,610,130,320,1,false,false
279,false,0,120,60,520,0,false,false
280,true,0,590,250,930,0,false,false
281,false,0,820,110,270,1,false,false
282,true,0,950,110,260,0,false,false
283,true,0,340,150,280,0,false,false
284,true,0,990,130,830,0,false,false
285,true,0,560,300,990,1,false,false
286,true,0,980,200,270,0,false,false
287,true,0,810,60,360,0,false,false
288,true,0,980,200,690,0,false,false
289,true,0,500,80,400,0,false,false
290,true,0,550,80,810,0,false,false
291,false,0,130,80,310,0,false,false
292,false,0,550,290,190,1,false,false
293,true,0,180,280,610,0,false,false
294,true,0,890,160,910,1,false,false
295,true,0,600,100,650,0,false,false
296,true,0,120,130,680,0,false,false
297,true,0,310,120,190,0,false,false
298,true,0,890,50,460,0,false,false
299,true,0,830,160,380,0,false,false
300,false,0,260,160,810,0,false,false
301,true,0,650,100,780,0,false,false
302,true,0,970,60,810,0,false,false
303,true,0,840,100,800,1,false,false
304,true,0,380,180,380,0,false,false
305,true,0,620,210,690,0,false,false
306,true,0,690,170,370,0,false,false
307,true,0,200,250,310,0,false,false
308,false,0,500,260,440,1,false,false
309,true,0,550,220,630,1,false,false
310,true,0,320,220,150,0,false,false
311,true,0,280,90,710,0,false,false
312,true,0,750,120,900,0,false,false
313,false,0,510,70,230,0,false,false
314,false,0,960,170,230,1,false,false
315,true,0,380,110,730,0,false,false
316,true,0,940,190,680,0,false,false
317,true,0,330,290,330,1,false,false
318,false,0,790,260,670,0,false,false
319,true,0,230,180,450,1,false,false
320,true,0,620,50,480,0,false,false
321,true,0,490,160,600,1,false,false
322,true,0,410,150,200,0,false,false
323,true,0,980,280,440,0,false,false
324,false,0,590,150,820,0,false,false
325,true,0,350,140,150,0,false,false
326,true,0,850,170,430,0,false,false
327,false,0,990,240,960,0,false,false
328,true,0,180,300,640,0,false,false
329,false,0,460,170,1000,0,false,false
330,true,0,120,130,260,0,false,false
331,true,0,100,220,300,1,false,false
332,true,0,180,80,770,0,false,false
333,true,0,470,220,310,0,false,false
334,true,0,750,190,330,0,false,false
335,false,0,600,250,420,1,false,false
336,true,0,360,120,790,0,false,false
337,true,0,230,190,720,0,false,false
338,true,0,320,70,970,0,false,false
339,true,0,370,50,270,1,false,false
340,true,0,830,140,680,1,false,false
341,false,0,910,70,560,0,false,false
342,true,0,750,130,420,0,false,false
343,false,0,910,290,280,0,false,false
344,true,0,500,190,970,0,false,false
345,false,0,150,170,630,0,false,false
346,true,0,760,240,630,0,false,false
347,true,0,100,70,560,1,false,false
348,true,0,300,150,810,0,false,false
349,true,0,540,170,690,0,false,false
350,true,0,360,180,510,0,false,false
351,true,0,210,190,810,0,false,false
352,false,0,550,150,200,1,false,false
353,true,0,550,180,820,0,false,false
354,true,0,410,300,910,0,false,false
355,true,0,700,80,690,0,false,false
356,false,0,740,170,870,0,false,false
357,true,0,880,80,240,1,false,false
358,true,0,670,110,840,0,false,false
359,false,0,210,120,650,0,false,false
360,true,0,640,160,260,0,false,false
361,true,0,930,70,170,0,false,false
362,true,0,510,130,740,0,false,false
363,true,0,190,100,170,0,false,false
364,true,0,950,250,830,0,false,false
365,true,0,210,70,680,0,false,false
366,true,0,380,70,970,1,false,false
367,true,0,140,220,720,1,false,false
368,true,0,810,240,350,0,false,false
369,false,0,410,270,750,0,false,false
370,true,0,710,180,350,1,false,false
371,true,0,400,60,420,0,false,false
372,true,0,610,80,420,1,false,false
373,false,0,260,70,380,0,false,false
374,true,0,150,120,430,0,false,false
375,true,0,910,250,490,0,false,false
376,true,0,260,220,320,0,false,false
377,true,0,360,90,580,0,false,false
378,true,0,820,170,230,1,false,false
379,true,0,630,300,310,0,false,false
380,true,0,440,140,500,0,false,false
381,true,0,450,210,920,0,false,false
382,true,0,960,130,550,1,false,false
383,true,0,720,290,810,1,false,false
384,true,0,110,250,750,0,false,false
385,true,0,700,230,450,1,false,false
386,true,0,1000,140,680,1,false,false
387,true,0,520,260,270,1,false,false
388,true,0,180,90,700,0,false,false
389,false,0,770,250,250,1,false,false
390,false,0,190,80,200,0,false,false
391,true,0,560,60,490,0,false,false
392,true,0,240,270,350,0,false,false
393,true,0,250,230,390,1,false,false
394,false,0,470,130,630,0,false,false
395,false,0,380,220,690,1,false,false
396,true,0,700,170,910,1,false,false
397,true,0,520,270,990,0,false,false
398,true,0,660,160,580,0,false,false
399,false,0,630,280,190,0,false,false
400,false,0,100,100,270,0,false,false
401,true,0,460,190,850,0,false,false
402,true,0,740,300,280,0,false,false
403,true,0,800,130,940,1,false,false
404,false,0,610,150,320,0,false,false
405,true,0,880,160,760,0,false,false
406,false,0,870,220,450,0,false,false
407,true,0,670,190,590,0,false,false
408,true,0,280,210,520,1,false,false
409,true,0,240,220,910,0,false,false
410,true,0,840,110,480,1,false,false
411,false,0,930,180,160,0,false,false
412,true,0,190,260,420,0,false,false
413,true,0,450,140,460,1,false,false
414,true,0,310,280,960,0,false,false
415,true,0,630,70,340,0,false,false
416,true,0,810,240,680,0,false,false
417,true,0,740,50,510,0,false,false
418,false,0,570,250,990,0,false,false
419,true,0,830,170,470,0,false,false
420,true,0,890,280,810,0,false,false
421,false,0,830,290,570,0,false,false
422,true,0,890,50,280,0,false,false
423,true,0,660,290,700,0,false,false
424,true,0,350,140,310,1,false,false
425,true,0,750,220,440,1,false,false
426,false,0,370,270,770,0,false,false
427,true,0,160,230,180,0,false,false
428,true,0,930,230,170,0,false,false
429,false,0,700,120,510,0,false,false
430,true,0,640,60,610,1,false,false
431,true,0,610,150,690,0,false,false
432,true,0,770,300,230,0,false,false
433,false,0,590,210,760,0,false,false
434,true,0,800,100,330,1,false,false
435,false,0,340,250,640,0,false,false
436,false,0,960,280,580,0,false,false
437,true,0,640,80,700,1,false,false
438,true,0,410,90,450,0,false,false
439,true,0,640,90,310,0,false,false
440,true,0,830,90,910,0,false,false
441,true,0,420,170,590,0,false,false
442,false,0,970,220,470,0,false,false
443,true,0,370,180,700,1,false,false
444,true,0,930,170,980,0,false,false
445,false,0,250,170,630,1,false,false
446,true,0,650,190,670,0,false,false
447,true,0,840,110,690,0,false,false
448,true,0,850,130,730,0,false,false
449,true,0,490,160,780,0,false,false
450,true,0,320,100,930,0,false,false
451,false,0,870,70,920,0,false,false
452,false,0,210,290,830,0,false,false
453,true,0,650,240,330,1,false,false
454,false,0,970,280,210,0,false,false
455,false,0,190,140,530,0,false,false
456,true,0,820,120,230,0,false,false
457,true,0,100,220,480,1,false,false
458,true,0,620,180,760,0,false,false
459,true,0,410,280,600,0,false,false
460,true,0,230,220,420,0,false,false
461,false,0,400,50,310,0,false,false
462,true,0,220,230,800,0,false,false
463,true,0,820,220,440,0,false,false
464,false,0,820,120,980,0,false,false
465,false,0,410,80,750,0,false,false
466,true,0,900,150,400,0,false,false
467,true,0,530,220,730,1,false,false
468,true,0,190,140,910,0,false,false
469,true,0,380,170,940,1,false,false
470,true,0,420,50,590,1,false,false
471,true,0,500,140,400,0,false,false
472,true,0,430,240,980,1,false,false
473,false,0,670,50,330,1,false,false
474,false,0,470,190,500,1,false,false
475,true,0,960,130,870,0,false,false
476,true,0,980,120,640,0,false,false
477,true,0,730,120,710,0,false,false
478,true,0,110,240,510,0,false,false
479,true,0,500,160,160,1,false,false
480,true,0,280,60,560,1,false,false
481,true,0,580,210,640,0,false,false
482,true,0,960,50,490,1,false,false
483,true,0,610,220,780,1,false,false
484,true,0,300,220,730,0,false,false
485,true,0,380,280,1000,0,false,false
486,false,0,870,90,370,0,false,false
487,true,0,980,230,890,0,false,false
488,true,0,690,140,290,0,false,false
489,false,0,910,140,370,0,false,false
490,false,0,750,140,380,1,false,false
491,false,0,690,250,250,0,false,false
492,true,0,640,270,680,0,false,false
493,true,0,580,180,620,0,false,false
494,true,0,950,150,220,1,false,false
495,true,0,110,280,320,0,false,false
496,true,0,670,150,330,0,false,false
497,true,0,250,210,410,1,false,false
498,true,0,690,230,680,0,false,false
499,true,0,420,280,400,0,false,false
500,false,0,170,190,350,0,false,false
501,false,0,210,200,260,1,false,false
502,true,0,350,50,450,1,false,false
503,true,0,650,60,290,0,false,false
504,true,0,970,230,770,0,false,false
505,true,0,100,150,760,0,false,false
506,true,0,280,170,440,0,false,false
507,true,0,290,240,830,0,false,false
508,true,0,930,150,790,1,false,false
509,false,0,880,260,640,0,false,false
510,true,0,980,280,340,1,false,false
511,true,0,120,90,400,0,false,false
512,true,0,210,110,410,0,false,false
513,true,0,420,240,550,1,false,false
514,true,0,790,220,810,0,false,false
515,true,0,230,180,760,0,false,false
516,false,0,220,160,240,1,false,false
517,true,0,930,240,390,0,false,false
518,false,0,500,230,680,0,false,false
519,true,0,840,220,900,0,false,false
520,true,0,220,300,430,0,false,false
521,false,0,450,60,730,0,false,false
522,true,0,480,230,630,0,false,false
523,true,0,860,280,850,0,false,false
524,true,0,600,60,670,0,false,false
525,true,0,530,300,180,0,false,false
526,false,0,660,280,150,1,false,false
527,true,0,900,190,580,0,false,false
528,true,0,740,240,710,0,false,false
529,true,0,110,180,900,1,false,false
530,true,0,140,240,550,0,false,false
531,true,0,680,180,420,1,false,false
532,true,0,820,250,560,1,false,false
533,true,0,370,80,830,0,false,false
534,true,0,640,300,450,0,false,false
535,true,0,370,260,320,0,false,false
536,true,0,120,50,690,1,false,false
537,true,0,190,100,520,0,false,false
538,false,0,580,270,350,0,false,false
539,false,0,550,250,480,1,false,false
540,true,0,980,170,420,1,false,false
541,true,0,360,280,790,0,false,false
542,false,0,640,50,730,1,false,false
543,true,0,690,60,180,0,false,false
544,true,0,320,210,990,0,false,false
545,true,0,900,240,990,0,false,false
546,false,0,910,200,280,0,false,false
547,true,0,250,210,590,0,false,false
548,false,0,260,140,940,0,false,false
549,true,0,950,60,220,1,false,false
550,false,0,530,80,420,0,false,false
551,true,0,820,280,730,0,false,false
552,true,0,690,210,870,1,false,false
553,true,0,120,80,930,1,false,false
554,true,0,780,230,190,0,false,false
555,false,0,450,220,720,0,false,false
556,true,0,650,60,460,1,false,false
557,true,0,130,80,950,0,false,false
558,true,0,810,270,830,0,false,false
559,true,0,870,210,650,1,false,false
560,false,0,580,160,900,0,false,false
561,true,0,920,190,990,1,false,false
562,false,0,180,100,200,0,false,false
563,true,0,730,190,660,1,false,false
564,true,0,660,270,290,0,false,false
565,true,0,370,280,890,0,false,false
566,true,0,660,140,300,0,false,false
567,true,0,760,110,460,0,false,false
568,true,0,780,80,730,0,false,false
569,false,0,700,150,390,0,false,false
570,false,0,810,290,440,0,false,false
571,true,0,960,130,970,0,false,false
572,true,0,330,160,830,1,false,false
573,false,0,870,100,500,0,false,false
574,true,0,1000,210,970,0,false,false
575,false,0,680,240,260,0,false,false
576,false,0,700,260,330,0,false,false
577,true,0,730,170,840,1,false,false
578,true,0,310,70,450,1,false,false
579,true,0,510,70,560,1,false,false
580,true,0,810,200,520,0,false,false
581,false,0,970,270,290,0,false,false
582,true,0,760,230,170,0,false,false
583,true,0,600,100,250,1,false,false
584,true,0,840,270,490,1,false,false
585,true,0,210,70,680,0,false,false
586,true,0,270,170,640,0,false,false
587,true,0,410,280,640,1,false,false
588,true,0,360,140,730,0,false,false
589,true,0,330,250,820,0,false,false
590,true,0,500,130,240,0,false,false
591,false,0,580,150,990,0,false,false
592,true,0,170,130,240,0,false,false
593,true,0,840,120,750,0,false,false
594,true,0,690,150,780,0,false,false
595,true,0,250,120,940,0,false,false
596,true,0,300,150,750,0,false,false
597,true,0,370,160,240,1,false,false
598,true,0,100,260,280,0,false,false
599,true,0,270,60,470,0,false,false
600,true,0,560,230,990,0,false,false
601,false,0,320,50,340,1,false,false
602,false,0,510,50,690,1,false,false
603,true,0,190,270,400,1,false,false
604,true,0,700,50,690,0,false,false
605,true,0,930,60,380,0,false,false
606,false,0,250,240,620,0,false,false
607,false,0,750,220,250,0,false,false
608,true,0,230,150,390,1,false,false
609,true,0,720,120,520,0,false,false
610,true,0,390,260,660,0,false,false
611,true,0,940,220,550,1,false,false
612,true,0,270,170,280,1,false,false
613,false,0,960,220,540,0,false,false
614,false,0,680,270,980,0,false,false
615,true,0,840,220,670,0,false,false
616,true,0,960,230,620,0,false,false
617,true,0,920,110,970,1,false,false
618,true,0,750,210,500,0,false,false
619,true,0,260,230,410,1,false,false
620,true,0,130,120,980,0,false,false
621,true,0,420,240,810,0,false,false
622,true,0,920,180,560,0,false,false
623,true,0,310,240,780,0,false,false
624,true,0,690,220,1000,1,false,false
625,true,0,800,190,970,1,false,false
626,true,0,260,230,480,0,false,false
627,true,0,150,280,350,0,false,false
628,true,0,930,230,860,0,false,false
629,true,0,420,210,480,0,false,false
630,false,0,570,190,410,1,false,false
631,false,0,270,160,1000,1,false,false
632,false,0,850,270,850,0,false,false
633,false,0,190,90,930,0,false,false
634,true,0,560,70,1000,0,false,false
635,true,0,280,60,490,0,false,false
636,true,0,300,90,980,1,false,false
637,true,0,620,190,960,0,false,false
638,true,0,330,90,400,0,false,false
639,true,0,260,220,640,0,false,false
640,true,0,830,140,550,1,false,false
641,false,0,870,300,810,0,false,false
642,true,0,450,160,470,0,false,false
643,false,0,180,230,800,0,false,false
644,true,0,480,70,290,1,false,false
645,true,0,210,300,310,1,false,false
646,true,0,900,130,420,0,false,false
647,false,0,150,120,590,0,false,false
648,true,0,680,80,630,0,false,false
649,true,0,820,250,210,1,false,false
650,true,0,600,300,910,0,false,false
651,true,0,790,140,150,1,false,false
652,false,0,700,130,260,1,false,false
653,true,0,550,160,400,0,false,false
654,true,0,580,180,370,1,false,false
655,true,0,670,270,180,0,false,false
656,false,0,990,250,380,0,false,false
657,true,0,430,60,820,1,false,false
658,false,0,400,260,220,0,false,false
659,false,0,140,180,520,0,false,false
660,true,0,970,60,160,0,false,false
661,true,0,280,300,330,0,false,false
662,true,0,670,300,220,1,false,false
663,true,0,580,200,610,0,false,false
664,true,0,120,190,600,0,false,false
665,true,0,890,80,390,0,false,false
666,true,0,120,180,870,0,false,false
667,true,0,980,240,750,1,false,false
668,true,0,130,100,630,0,false,false
669,true,0,120,300,160,1,false,false
670,true,0,520,270,450,1,false,false
671,false,0,670,90,190,0,false,false
672,true,0,750,160,690,1,false,false
673,true,0,760,100,480,0,false,false
674,true,0,850,100,930,0,false,false
675,false,0,560,240,340,1,false,false
676,false,0,540,50,930,1,false,false
677,true,0,970,180,820,0,false,false
678,true,0,460,80,400,0,false,false
679,true,0,670,100,930,0,false,false
680,true,0,700,100,480,1,false,false
681,true,0,790,210,390,1,false,false
682,true,0,400,210,960,0,false,false
683,true,0,160,180,500,0,false,false
684,true,0,410,110,600,1,false,false
685,true,0,990,110,200,1,false,false
686,false,0,140,270,840,0,false,false
687,true,0,460,170,620,1,false,false
688,true,0,670,50,180,0,false,false
689,true,0,170,100,790,1,false,false
690,false,0,840,290,870,1,false,false
691,false,0,590,80,770,0,false,false
692,true,0,770,50,580,0,false,false
693,true,0,250,100,920,0,false,false
694,true,0,970,50,540,0,false,false
695,true,0,630,150,450,0,false,false
696,false,0,630,60,150,0,false,false
697,true,0,310,220,520,0,false,false
698,true,0,760,150,930,0,false,false
699,true,0,680,80,370,0,false,false
700,true,0,170,240,480,1,false,false
701,true,0,860,120,160,0,false,false
702,false,0,320,90,300,1,false,false
703,false,0,920,220,280,0,false,false
704,true,0,170,80,330,1,false,false
705,true,0,550,200,390,1,false,false
706,false,0,100,70,310,0,false,false
707,true,0,810,220,490,0,false,false
708,true,0,440,130,240,0,false,false
709,true,0,120,210,610,0,false,false
710,true,0,110,50,850,0,false,false
711,true,0,480,260,350,0,false,false
712,true,0,150,220,930,0,false,false
713,false,0,960,50,440,0,false,false
714,true,0,450,80,440,0,false,false
715,true,0,510,140,920,1,false,false
716,true,0,710,260,730,1,false,false
717,false,0,360,50,450,0,false,false
718,true,0,770,130,280,0,false,false
719,true,0,560,280,560,0,false,false
720,true,0,920,60,450,0,false,false
721,false,0,260,300,890,0,false,false
722,true,0,800,150,240,0,false,false
723,true,0,520,200,950,1,false,false
724,true,0,830,280,710,0,false,false
725,false,0,220,250,300,1,false,false
726,false,0,900,210,910,0,false,false
727,true,0,680,130,150,0,false,false
728,true,0,700,250,560,1,false,false
729,true,0,280,200,370,0,false,false
730,true,0,590,270,750,1,false,false
731,true,0,160,110,750,0,false,false
732,true,0,260,170,940,0,false,false
733,true,0,960,250,480,0,false,false
734,false,0,550,150,840,1,false,false
735,true,0,980,100,710,0,false,false
736,true,0,360,50,450,0,false,false
737,true,0,150,120,940,0,false,false
738,true,0,110,170,610,0,false,false
739,false,0,740,50,270,1,false,false
740,false,0,450,140,430,0,false,false
741,true,0,690,140,290,0,false,false
742,true,0,350,260,900,0,false,false
743,true,0,520,90,160,0,false,false
744,true,0,960,70,240,1,false,false
745,false,0,900,270,650,0,false,false
746,true,0,460,160,670,0,false,false
747,true,0,280,70,560,0,false,false
748,true,0,690,110,220,1,false,false
749,true,0,290,220,440,1,false,false
750,false,0,900,200,450,0,false,false
751,true,0,990,130,570,1,false,false
752,true,0,460,270,380,1,false,false
753,false,0,470,290,550,0,false,false
754,true,0,300,100,440,0,false,false
755,true,0,440,290,910,0,false,false
756,true,0,360,200,300,0,false,false
757,true,0,790,230,350,1,false,false
758,true,0,110,80,900,0,false,false
759,true,0,240,70,670,0,false,false
760,true,0,430,140,740,0,false,false
761,true,0,970,100,550,0,false,false
762,true,0,470,50,600,0,false,false
763,false,0,440,140,930,0,false,false
764,true,0,970,60,690,0,false,false
765,true,0,510,200,920,0,false,false
766,false,0,160,60,570,0,false,false
767,true,0,690,70,730,0,false,false
768,true,0,490,60,930,0,false,false
769,true,0,100,130,930,0,false,false
770,true,0,750,60,520,0,false,false
771,false,0,780,60,220,1,false,false
772,true,0,780,260,700,0,false,false
